radius,s_spread,circular_s,log-spiral-in_s,log-spiral-out_s,perturbed_s
6.744245747339598,0.13755834883541812,0.26486315801044363,0.34298790030687387,0.20542955147145575,0.2636701704731808
6.786747174797432,0.13766521601916598,0.26428386264873954,0.3425017683593612,0.2048365523401952,0.26308981707662693
6.829248602255264,0.1377746608448686,0.2637081208697425,0.3420200464205914,0.2042453855757228,0.26251298346693674
6.871750029713098,0.1378865964558773,0.26313593851253714,0.34154268731058984,0.20365609085471253,0.26193967608717716
6.9142514571709315,0.13800093499223898,0.26256731792044313,0.3410696403813954,0.20306870538915645,0.2613698988019248
6.956752884628765,0.1381175935329162,0.2620022594306821,0.3406008574975224,0.2024832639646062,0.2608036530142147
6.999254312086599,0.13823649191061166,0.261440760399818,0.3401362907434102,0.20189979883279852,0.26024093886393884
7.041755739544431,0.13835755218835746,0.26088281864852325,0.33967589244892404,0.20131834026056658,0.2596817535572559
7.084257167002265,0.13848069900758822,0.2603284269861534,0.3392196152288718,0.20073891622128356,0.2591260920211035
7.1267585944600995,0.13860585941762515,0.25977757821079706,0.33876741200163923,0.20016155258401408,0.2585739489735899
7.169260021917933,0.1387329626574941,0.2592302635053573,0.33831923601579944,0.19958627335830534,0.2580253158267109
7.211761449375766,0.13886194021662576,0.2586864725641227,0.3378750408780628,0.19901310066143704,0.2574801829644619
7.254262876833599,0.13899272575734578,0.2581461937107547,0.33743478056544624,0.19844205480810045,0.25693854114817805
7.2967643042914325,0.13912525505845313,0.2576094140084335,0.3369984094430942,0.1978731543846411,0.2564003770606672
7.339265731749267,0.139259465954914,0.2570761193626844,0.33656588228669737,0.19730641633178336,0.25586567774278035
7.381767159207101,0.13939529826638167,0.2565462946172477,0.33613715428929664,0.19674185602291497,0.2553344291237685
7.424268586664933,0.13953269374247118,0.25601992364308984,0.33571218107604706,0.19617948733357587,0.2548066161122909
7.466770014122767,0.1396715960024456,0.255496989422215,0.33529091871658256,0.19561932271413696,0.25428222268152534
7.509271441580601,0.13981195040061126,0.2549774744997005,0.33487332372736145,0.1950613733267502,0.25376123194859446
7.551772869038434,0.13995370443209448,0.25446136116473805,0.3344593535497096,0.19450564911761514,0.25324362624833635
7.594274296496268,0.14009680838989974,0.25394862914199307,0.3340489668657941,0.19395215847589437,0.2527293872027555
7.636775723954101,0.14024121103636356,0.25343925924517957,0.3336421200358123,0.19340090899944873,0.2522184957852866
7.6792771514119345,0.14038686447554505,0.25293323190674805,0.33323877143734565,0.1928519069618006,0.2517109323815134
7.721778578869769,0.14053372233309777,0.25243052502171204,0.3328388799268988,0.19230515759380104,0.25120667684475934
7.764280006327601,0.140681739601227,0.2519311194805402,0.3324424048427197,0.19176066524149268,0.25070570854851465
7.806781433785435,0.14083087493313337,0.25143499162054583,0.33204930807212085,0.19121843313898748,0.2502080076669246
7.849282861243269,0.14098108514081362,0.25094212151160583,0.3316595488304268,0.1906784636896132,0.24971355181834118
7.8917842887011025,0.14113232849320997,0.2504524855181387,0.3312730870202269,0.19014075852701692,0.24922231907100345
7.934285716158936,0.14128456573932335,0.24996606171186628,0.3308898839065363,0.18960531816721293,0.24873428870721326
7.976787143616769,0.14143776029727992,0.24948282792045412,0.3305099031159786,0.1890721428186987,0.24824943756393825
8.019288571074602,0.1415918751149469,0.24900276022035575,0.33013310661403955,0.18854123149909266,0.2477677432038976
8.061789998532436,0.14174687288994406,0.24852583596099176,0.329759455560165,0.18801258267022095,0.24728918381648388
8.10429142599027,0.14190271875908192,0.248052032650182,0.32938891317458324,0.18748619441550132,0.24681373533771578
8.146792853448103,0.14205938304970006,0.24758132594533022,0.3290214468170465,0.18696206376734642,0.24634137628836209
8.189294280905937,0.1422168296051231,0.24711369246367007,0.32865701692279964,0.18644018731767653,0.24587208217954876
8.23179570836377,0.14237502683690237,0.2466491087273027,0.3282955880910639,0.18592056125416154,0.24540583093097487
8.274297135821604,0.14253394763911661,0.24618755156286742,0.3279371287527993,0.18540318111368267,0.24494259871387775
8.316798563279438,0.14269355990908855,0.24572899722775124,0.3275816017156195,0.18488804180653096,0.24448236200015477
8.35929999073727,0.14285383444444438,0.24527342173118738,0.3272289723350422,0.18437513789059784,0.2440250985950619
8.401801418195104,0.14301474723070845,0.24482080142416043,0.32687921091190525,0.1838644636811968,0.24357078381396882
8.444302845652938,0.14317626809077413,0.24437111265883985,0.32653228077509583,0.1833560126843217,0.24311939480101846
8.48680427311077,0.14333837165068464,0.2439243318034687,0.32618814981057437,0.18284977815988973,0.24267090886207782
8.529305700568605,0.14350103527416205,0.24348043525700075,0.3258467883665865,0.18234575309242443,0.24222530171385384
8.571807128026439,0.14366423108276297,0.24303939946183448,0.3255081612164439,0.18184393013368091,0.24178255015611697
8.614308555484271,0.1438279383435827,0.2426012009171232,0.3251722396842132,0.1813443013406305,0.24134263174273834
8.656809982942105,0.14399213320665072,0.2421658161890732,0.324838991829221,0.18084685862257027,0.2409055229160144
