time,cycles,relative_tilt_rms,angle_im,angle_mo,angle_oi,maximum_radius,maximum_speed
0.26250000000000012,0.043514456867141803,0.00040336870725384325,0.00066089423282226784,0.00096547469940847191,0.00030892433337164818,1.002272172979185,0.81099003107154233
0.26500000000000012,0.043928880265876484,0.0004034656289045074,0.00066271654021275576,0.00096522759934162595,0.00030692522242954223,1.0023213034779557,0.81125610437048179
0.26750000000000013,0.044343303664611172,0.00040356561165408853,0.00066454223063830409,0.00096498246736700943,0.00030492505236564746,1.0023710592168296,0.81152172972722447
0.27000000000000013,0.044757727063345853,0.00040366898218310127,0.00066637505103895396,0.00096473909953642223,0.00030292009799475682,1.0024214431397231,0.81178690546266286
0.27250000000000013,0.045172150462080542,0.00040377484720370007,0.00066820756070402963,0.00096449715016542342,0.00030091701223109514,1.002472458186072,0.81205162491258798
0.27500000000000013,0.045586573860815223,0.00040388400988987497,0.00067004365512762125,0.00096425774608047588,0.0002989132655964585,1.0025241072921942,0.81231588748907557
0.27750000000000014,0.046000997259549904,0.00040399655960477891,0.00067188423449942355,0.00096402085378302529,0.00029690798314469365,1.0025763933959677,0.81257969064775804
0.28000000000000014,0.046415420658284592,0.00040411251254172568,0.00067372551759203457,0.00096378769341280127,0.00029490594111759611,1.0026293194322706,0.81284302976066003
0.28250000000000014,0.046829844057019274,0.00040423175930916677,0.0006755712478061207,0.00096355678035765075,0.00029290212916968742,1.0026828883309686,0.81310590246420256
0.28500000000000014,0.047244267455753962,0.0004043534646306588,0.00067742169913064215,0.0009633255833599888,0.00029089376277336701,1.0027371030187133,0.81336830531465132
0.28750000000000014,0.047658690854488643,0.00040447827452023944,0.00067927270745423481,0.00096309729998806672,0.00028888795525829845,1.0027919664214828,0.81363023530065404
0.29000000000000015,0.048073114253223324,0.00040460671476160159,0.0006811272995977803,0.00096287248526334289,0.00028688241761567324,1.0028474814641057,0.81389169025098596
0.29250000000000015,0.048487537651958013,0.00040473795929175059,0.0006829844213043642,0.00096264907173513844,0.00028487608914732709,1.0029036510664882,0.81415266584810464
0.29500000000000015,0.048901961050692694,0.0004048726866317614,0.0006848456814875552,0.00096242849399166342,0.00028286890589912706,1.0029604781475554,0.81441316013289689
0.29750000000000015,0.049316384449427375,0.00040501021500262077,0.00068670732680620866,0.00096221002163279095,0.00028086364999464839,1.0030179656247022,0.81467316874956619
0.30000000000000016,0.049730807848162063,0.00040514961260626806,0.00068856807657711409,0.00096199136936682601,0.00027885925937238344,1.0030761164083257,0.81493268913222061
0.30250000000000016,0.050145231246896745,0.00040529263050768271,0.00069042992760253601,0.00096177702303871214,0.00027685830332515324,1.0031349334082409,0.81519171830787507
0.30500000000000016,0.050559654645631433,0.00040543906252607222,0.00069229676031822441,0.00096156502092518373,0.00027485524732888893,1.0031944195364719,0.81545025466743948
0.30750000000000016,0.050974078044366114,0.00040558858917797542,0.00069416505763523627,0.00096135565582501853,0.00027285363991330907,1.003254577698649,0.81570829301428471
0.31000000000000016,0.051388501443100795,0.00040574212911843166,0.00069603784550679266,0.00096115057179320905,0.00027085231037942499,1.0033154107973137,0.81596583172602866
0.31250000000000017,0.051802924841835483,0.00040589877765721366,0.00069791262329418338,0.00096094799002344503,0.0002688517994158005,1.0033769217290758,0.81622286556041534
0.31500000000000017,0.052217348240570165,0.00040605784332245677,0.00069978771483379155,0.00096074645367992398,0.00026685230938163743,1.0034391133901883,0.81647939385470281
0.31750000000000017,0.052631771639304853,0.00040621917853368841,0.00070166254894674129,0.00096054574986947753,0.00026485414644763757,1.0035019886764125,0.81673541178689923
0.32000000000000017,0.053046195038039534,0.00040638325114055861,0.00070354008333170612,0.00096034618480904811,0.00026285486059126738,1.0035655504777667,0.81699091706920224
0.32250000000000018,0.053460618436774215,0.00040655017505719334,0.00070541834470540688,0.00096014884774817133,0.00026085734161080006,1.0036298016844027,0.81724590537493047
0.32500000000000018,0.053875041835508904,0.00040672002789442853,0.00070729803939758814,0.00095995370582782939,0.00025886095871287246,1.0036947451766349,0.81750037417147037
0.32750000000000018,0.054289465234243585,0.00040689409063574732,0.0007091825064266487,0.00095976335046360787,0.00025686512537499527,1.0037603838416973,0.8177543228676325
0.33000000000000018,0.054703888632978273,0.00040707078006020278,0.00071106772662389269,0.00095957455377076095,0.00025487044496954123,1.003826720560522,0.81800774651251618
0.33250000000000018,0.055118312031712954,0.00040725080026490085,0.00071295284695540239,0.00095938981425946763,0.00025288011222907665,1.003893758210056,0.81826064128024245
0.33500000000000019,0.055532735430447636,0.0004074336663557082,0.00071483960157105099,0.00095920698140270074,0.0002508905003672932,1.0039614996592034,0.81851300429027907
